data,torneio,id_partida,jogador_1,jogador_2,score_1,score_2,sets,sgw_jogador1,sgw_jogador2
2025-05-30 ,,639271,Anastasiia Hordynska-Sheiko,Oleksandra Ivchenko,2,3,"11-4, 3-11, 5-11, 11-5, 10-12",72.57,73.14
2025-05-30 ,,639272,Anastasiia Volgina,Hanna Lapa,3,2,"14-16, 7-11, 11-8, 12-10, 11-9",73.14,72.57
2025-05-30 ,,639273,Margarita Gordeets,Anastasiia Hordynska-Sheiko,1,3,"4-11, 12-10, 8-11, 9-11",72.69,73.85
2025-05-30 ,,639274,Anastasiia Volgina,Olesya Lifanova,2,3,"7-11, 7-11, 11-4, 11-6, 8-11",72.57,73.14
2025-05-30 ,,639275,Oleksandra Ivchenko,Hanna Lapa,3,0,"11-6, 11-4, 12-10",74.56,72.82
2025-05-30 ,,639276,Margarita Gordeets,Anastasiia Volgina,3,2,"9-11, 11-5, 11-9, 9-11, 11-7",73.14,72.57
2025-05-30 ,,639277,Anastasiia Hordynska-Sheiko,Hanna Lapa,0,3,"5-11, 7-11, 8-11",72.82,74.56
2025-05-30 ,,639278,Olesya Lifanova,Oleksandra Ivchenko,1,3,"5-11, 11-9, 9-11, 8-11",72.69,73.85
2025-05-30 ,,639279,Oleksandr Dukhovenko,Andrii Kovrikov,3,1,"11-6, 11-6, 11-13, 11-9",73.85,72.69
2025-05-30 ,,639280,Artem Chepurnyi,Oleg Gavryshko,2,3,"7-11, 11-2, 8-11, 11-8, 9-11",72.57,73.14
2025-05-30 ,,639281,Yevhen Kryvorotko,Oleksii Hrymovskyi,2,3,"8-11, 11-6, 8-11, 12-10, 9-11",72.57,73.14
2025-05-30 ,,639282,Oleksandr Dukhovenko,Oleg Gavryshko,1,3,"11-8, 7-11, 7-11, 9-11",72.69,73.85
2025-05-30 ,,639283,Oleksii Hrymovskyi,Andrii Kovrikov,3,2,"11-7, 9-11, 7-11, 12-10, 11-9",73.14,72.57
2025-05-30 ,,639284,Artem Chepurnyi,Yevhen Kryvorotko,3,0,"15-13, 11-9, 11-7",74.56,72.82
2025-05-30 ,,639285,Oleksandr Dukhovenko,Oleksii Hrymovskyi,3,1,"6-11, 11-5, 11-6, 11-5",73.85,72.69
2025-05-30 ,,639286,Yevhen Kryvorotko,Oleg Gavryshko,2,3,"11-9, 8-11, 7-11, 11-8, 8-11",72.57,73.14
2025-05-30 ,,639287,Artem Chepurnyi,Andrii Kovrikov,3,0,"11-6, 11-9, 11-5",74.56,72.82
2025-05-30 ,,639288,Oleksandr Dukhovenko,Yevhen Kryvorotko,2,3,"8-11, 11-3, 11-9, 5-11, 14-16",72.57,73.14
2025-05-30 ,,639289,Artem Chepurnyi,Oleksii Hrymovskyi,1,3,"11-5, 8-11, 7-11, 9-11",72.69,73.85
2025-05-30 ,,639290,Oleg Gavryshko,Andrii Kovrikov,3,0,"11-5, 11-4, 11-6",74.56,72.82
2025-05-30 ,,639291,Oleksandr Dukhovenko,Artem Chepurnyi,3,0,"11-5, 11-9, 11-5",74.56,72.82
2025-05-30 ,,639292,Yevhen Kryvorotko,Andrii Kovrikov,3,1,"1-11, 11-7, 11-7, 11-5",73.85,72.69
2025-05-30 ,,639293,Oleksii Hrymovskyi,Oleg Gavryshko,0,3,"6-11, 8-11, 14-16",72.82,74.56
2025-05-30 ,,639309,Oleg Shvydkyi,Anatoliy Lysyi,3,1,"11-2, 7-11, 11-9, 11-4",73.85,72.69
2025-05-30 ,,639310,Viktor Hyriavyi,Ihor Sorochan,1,3,"9-11, 11-1, 4-11, 9-11",72.69,73.85
2025-05-30 ,,639311,Yurii Zvolynskyi,Anatoliy Lysyi,3,0,"11-9, 11-8, 11-8",74.56,72.82
2025-05-30 ,,639312,Oleg Shvydkyi,Viktor Hyriavyi,2,3,"4-11, 11-5, 5-11, 11-7, 7-11",72.57,73.14
2025-05-30 ,,639313,Yurii Zvolynskyi,Ihor Sorochan,3,0,"12-10, 11-2, 11-9",74.56,72.82
2025-05-30 ,,639314,Viktor Hyriavyi,Anatoliy Lysyi,0,3,"9-11, 12-14, 3-11",72.82,74.56
2025-05-30 ,,639315,Oleg Shvydkyi,Ihor Sorochan,3,0,"13-11, 11-7, 11-3",74.56,72.82
2025-05-30 ,,639316,Yurii Zvolynskyi,Viktor Hyriavyi,3,1,"7-11, 11-3, 11-9, 11-7",73.85,72.69
2025-05-30 ,,639317,Ihor Sorochan,Anatoliy Lysyi,3,1,"11-6, 8-11, 11-7, 11-7",73.85,72.69
2025-05-30 ,,639318,Yurii Zvolynskyi,Oleg Shvydkyi,3,1,"9-11, 11-7, 11-7, 11-4",73.85,72.69
2025-05-30 ,,639321,Oleh Torianyk,Dmytro Tsys,2,3,"6-11, 11-9, 11-8, 11-13, 6-11",72.57,73.14
2025-05-30 ,,639322,Anatoliy Chuiko,Vadym Kononenko,0,3,"4-11, 6-11, 5-11",72.82,74.56
2025-05-30 ,,639323,Oleksandr Solonchenko,Dmytro Tsys,2,3,"5-11, 11-6, 13-11, 7-11, 9-11",72.57,73.14
2025-05-30 ,,639324,Oleh Torianyk,Anatoliy Chuiko,2,3,"12-10, 1-11, 4-11, 12-10, 7-11",72.57,73.14
2025-05-30 ,,639325,Oleksandr Solonchenko,Vadym Kononenko,3,1,"16-14, 10-12, 11-5, 11-5",73.85,72.69
2025-05-30 ,,639326,Anatoliy Chuiko,Dmytro Tsys,2,3,"14-12, 7-11, 12-10, 4-11, 7-11",72.57,73.14
2025-05-30 ,,639327,Oleh Torianyk,Vadym Kononenko,0,3,"6-11, 7-11, 6-11",72.82,74.56
2025-05-30 ,,639328,Oleksandr Solonchenko,Anatoliy Chuiko,0,3,"7-11, 10-12, 11-13",72.82,74.56
2025-05-30 ,,639329,Vadym Kononenko,Dmytro Tsys,0,3,"4-11, 10-12, 8-11",72.82,74.56
2025-05-30 ,,639330,Oleksandr Solonchenko,Oleh Torianyk,3,0,"11-5, 11-8, 11-5",74.56,72.82
2025-05-30 ,,639331,Viktor Kodola,Mykhailo Hlaholev,1,3,"7-11, 11-7, 6-11, 6-11",72.69,73.85
2025-05-30 ,,639332,Ivan Kryvyi,Oleksii Shalopa,1,3,"8-11, 10-12, 11-4, 8-11",72.69,73.85
2025-05-30 ,,639333,Viktor Kodola,Oleksii Shalopa,3,0,"11-6, 13-11, 11-6",74.56,72.82
2025-05-30 ,,639334,Anatolii Nikolenko,Mykhailo Hlaholev,0,3,"8-11, 7-11, 7-11",72.82,74.56
2025-05-30 ,,639335,Mykola Treshchetka,Oleksii Shalopa,3,1,"6-11, 11-8, 15-13, 11-8",73.85,72.69
2025-05-30 ,,639336,Ivan Kryvyi,Mykhailo Hlaholev,1,3,"15-17, 11-4, 5-11, 5-11",72.69,73.85
2025-05-30 ,,639337,Oleksii Shalopa,Mykhailo Hlaholev,2,3,"11-5, 9-11, 11-9, 6-11, 9-11",72.57,73.14
2025-05-30 ,,639338,Mykola Treshchetka,Mykhailo Hlaholev,0,3,"8-11, 4-11, 7-11",72.82,74.56
2025-05-30 ,,639339,Anatolii Nikolenko,Oleksii Shalopa,1,3,"7-11, 12-10, 8-11, 6-11",72.69,73.85
2025-05-30 ,,639340,Volodymyr Okopnyi,Myroslav Loboda,3,2,"9-11, 11-9, 5-11, 11-6, 11-7",73.14,72.57
2025-05-30 ,,639341,Andrii Regush,Oleksandr Budnikov,1,3,"9-11, 8-11, 11-9, 6-11",72.69,73.85
2025-05-30 ,,639342,Denis Mykytuk,Myroslav Loboda,3,2,"7-11, 5-11, 13-11, 11-8, 11-9",73.14,72.57
2025-05-30 ,,639343,Oleksandr Budnikov,Yaroslav Vorsulyak,3,0,"11-8, 11-6, 11-9",74.56,72.82
2025-05-30 ,,639344,Denis Mykytuk,Oleksandr Budnikov,3,1,"11-7, 11-9, 7-11, 11-4",73.85,72.69
2025-05-30 ,,639345,Andrii Regush,Myroslav Loboda,3,1,"6-11, 11-5, 11-4, 11-6",73.85,72.69
2025-05-30 ,,639346,Volodymyr Okopnyi,Oleksandr Budnikov,2,3,"5-11, 11-7, 6-11, 11-8, 7-11",72.57,73.14
2025-05-30 ,,639347,Myroslav Loboda,Yaroslav Vorsulyak,3,2,"9-11, 8-11, 11-8, 11-8, 19-17",73.14,72.57
2025-05-30 ,,639348,Oleksandr Budnikov,Myroslav Loboda,0,3,"5-11, 1-11, 4-11",72.82,74.56
2025-05-30 ,,639349,Maksym Khomenko,Roman Bihun,3,1,"11-8, 13-15, 11-3, 11-2",73.85,72.69
2025-05-30 ,,639350,Anatolii Dulich,Volodymyr V. Ivasiv,3,0,"11-6, 11-8, 13-11",74.56,72.82
2025-05-30 ,,639351,Taras Gil,Denys Maltsev,3,2,"12-10, 11-13, 6-11, 11-3, 12-10",73.14,72.57
2025-05-30 ,,639352,Maksym Khomenko,Volodymyr V. Ivasiv,3,1,"11-7, 11-7, 3-11, 11-9",73.85,72.69
2025-05-30 ,,639353,Denys Maltsev,Roman Bihun,1,3,"11-9, 9-11, 16-18, 7-11",72.69,73.85
2025-05-30 ,,639354,Anatolii Dulich,Taras Gil,1,3,"10-12, 5-11, 11-9, 8-11",72.69,73.85
2025-05-30 ,,639355,Maksym Khomenko,Denys Maltsev,3,2,"11-8, 11-6, 7-11, 10-12, 11-5",73.14,72.57
2025-05-30 ,,639356,Taras Gil,Volodymyr V. Ivasiv,3,1,"4-11, 14-12, 11-7, 11-3",73.85,72.69
2025-05-30 ,,639357,Anatolii Dulich,Roman Bihun,1,3,"5-11, 8-11, 11-9, 8-11",72.69,73.85
2025-05-30 ,,639358,Maksym Khomenko,Taras Gil,0,3,"9-11, 6-11, 9-11",72.82,74.56
2025-05-30 ,,639359,Anatolii Dulich,Denys Maltsev,2,3,"11-9, 9-11, 11-8, 2-11, 5-11",72.57,73.14
2025-05-30 ,,639360,Volodymyr V. Ivasiv,Roman Bihun,2,3,"11-3, 7-11, 11-5, 7-11, 9-11",72.57,73.14
2025-05-30 ,,639361,Maksym Khomenko,Anatolii Dulich,2,3,"8-11, 6-11, 15-13, 11-8, 9-11",72.57,73.14
2025-05-30 ,,639362,Taras Gil,Roman Bihun,3,0,"11-6, 12-10, 11-4",74.56,72.82
2025-05-30 ,,639363,Denys Maltsev,Volodymyr V. Ivasiv,3,2,"11-8, 10-12, 7-11, 11-6, 12-10",73.14,72.57
2025-05-30 ,,639364,Vladyslav Stukalov,Denys Khavanskyi,3,1,"11-7, 11-9, 3-11, 11-8",73.85,72.69
2025-05-30 ,,639365,Serhii Semenets,Mykhailo Khalenko,2,3,"10-12, 11-1, 10-12, 11-5, 15-17",72.57,73.14
2025-05-30 ,,639366,Oleksandr Leonenko,Denys Khavanskyi,1,3,"11-4, 3-11, 5-11, 3-11",72.69,73.85
2025-05-30 ,,639367,Vladyslav Stukalov,Serhii Semenets,3,2,"4-11, 11-6, 8-11, 14-12, 11-5",73.14,72.57
2025-05-30 ,,639368,Oleksandr Leonenko,Mykhailo Khalenko,3,0,"11-7, 11-8, 11-5",74.56,72.82
2025-05-30 ,,639369,Serhii Semenets,Denys Khavanskyi,0,3,"5-11, 9-11, 7-11",72.82,74.56
2025-05-30 ,,639370,Vladyslav Stukalov,Mykhailo Khalenko,3,2,"11-5, 9-11, 9-11, 11-3, 11-5",73.14,72.57
2025-05-30 ,,639371,Oleksandr Leonenko,Serhii Semenets,3,2,"7-11, 11-9, 6-11, 11-6, 11-5",73.14,72.57
2025-05-30 ,,639372,Mykhailo Khalenko,Denys Khavanskyi,1,3,"13-11, 10-12, 6-11, 9-11",72.69,73.85
2025-05-30 ,,639373,Oleksandr Leonenko,Vladyslav Stukalov,3,2,"11-6, 8-11, 12-14, 11-6, 11-9",73.14,72.57
2025-05-30 ,,639374,Maksym Hubenko,Bohdan Panchenko,3,2,"13-15, 14-12, 9-11, 12-10, 13-11",73.14,72.57
2025-05-30 ,,639375,Dmytro Prylepa,Oleh Kurylenko,3,1,"3-11, 11-6, 11-5, 12-10",73.85,72.69
2025-05-30 ,,639376,Roman Tveritinov,Oleksandr Lyman,3,1,"13-11, 6-11, 11-9, 14-12",73.85,72.69
2025-05-30 ,,639377,Maksym Hubenko,Oleh Kurylenko,3,0,"11-8, 11-7, 11-7",74.56,72.82
2025-05-30 ,,639378,Oleksandr Lyman,Bohdan Panchenko,0,3,"9-11, 4-11, 7-11",72.82,74.56
2025-05-30 ,,639379,Dmytro Prylepa,Roman Tveritinov,2,3,"12-10, 4-11, 11-7, 9-11, 6-11",72.57,73.14
2025-05-30 ,,639380,Maksym Hubenko,Oleksandr Lyman,3,1,"11-13, 11-8, 11-8, 11-9",73.85,72.69
2025-05-30 ,,639381,Roman Tveritinov,Oleh Kurylenko,3,0,"11-8, 11-9, 11-6",74.56,72.82
2025-05-30 ,,639382,Dmytro Prylepa,Bohdan Panchenko,3,0,"11-5, 11-6, 11-8",74.56,72.82
2025-05-30 ,,639383,Maksym Hubenko,Roman Tveritinov,0,3,"7-11, 4-11, 4-11",72.82,74.56
2025-05-30 ,,639384,Dmytro Prylepa,Oleksandr Lyman,3,0,"11-5, 11-7, 11-9",74.56,72.82
2025-05-30 ,,639385,Oleh Kurylenko,Bohdan Panchenko,1,3,"8-11, 5-11, 12-10, 8-11",72.69,73.85
2025-05-30 ,,639386,Maksym Hubenko,Dmytro Prylepa,0,3,"10-12, 4-11, 8-11",72.82,74.56
2025-05-30 ,,639387,Roman Tveritinov,Bohdan Panchenko,3,1,"10-12, 13-11, 11-9, 12-10",73.85,72.69
2025-05-30 ,,639388,Oleksandr Lyman,Oleh Kurylenko,3,1,"6-11, 11-9, 14-12, 11-4",73.85,72.69
2025-05-30 ,,639389,Maksym Badai,Serhii Chuhai,3,2,"9-11, 9-11, 11-9, 11-5, 11-5",73.14,72.57
2025-05-30 ,,639390,Artem Kasyanov,Ivan Fedoryshyn,0,3,"5-11, 8-11, 8-11",72.82,74.56
2025-05-30 ,,639391,Andrii Lushchyk,Serhii Chuhai,3,2,"11-9, 8-11, 11-9, 4-11, 11-8",73.14,72.57
2025-05-30 ,,639392,Maksym Badai,Artem Kasyanov,3,0,"11-7, 11-9, 11-9",74.56,72.82
2025-05-30 ,,639393,Andrii Lushchyk,Ivan Fedoryshyn,0,3,"8-11, 7-11, 8-11",72.82,74.56
2025-05-30 ,,639394,Artem Kasyanov,Serhii Chuhai,1,3,"8-11, 12-14, 13-11, 3-11",72.69,73.85
2025-05-30 ,,639395,Maksym Badai,Ivan Fedoryshyn,3,1,"12-14, 11-8, 11-4, 11-9",73.85,72.69
2025-05-30 ,,639396,Andrii Lushchyk,Artem Kasyanov,3,2,"11-13, 11-5, 8-11, 11-7, 11-9",73.14,72.57
2025-05-30 ,,639397,Ivan Fedoryshyn,Serhii Chuhai,0,3,"3-11, 7-11, 10-12",72.82,74.56
2025-05-30 ,,639398,Andrii Lushchyk,Maksym Badai,1,3,"11-3, 9-11, 4-11, 4-11",72.69,73.85
2025-05-30 ,,639399,Divyanshu Lingwal,Akhilesh Khajuria,3,2,"9-11, 11-8, 11-9, 5-11, 12-10",73.14,72.57
2025-05-30 ,,639400,Jai Mehlawat,Deepak Malik,3,1,"9-11, 11-5, 11-5, 11-9",73.85,72.69
2025-05-30 ,,639401,Puneet Pal Singh,Akhilesh Khajuria,3,0,"14-12, 11-8, 11-9",74.56,72.82
2025-05-30 ,,639402,Divyanshu Lingwal,Jai Mehlawat,2,3,"6-11, 11-7, 5-11, 11-5, 7-11",72.57,73.14
2025-05-30 ,,639403,Puneet Pal Singh,Deepak Malik,3,1,"11-5, 11-5, 12-14, 11-5",73.85,72.69
2025-05-30 ,,639404,Jai Mehlawat,Akhilesh Khajuria,3,0,"11-4, 11-2, 11-9",74.56,72.82
2025-05-30 ,,639405,Divyanshu Lingwal,Deepak Malik,3,2,"9-11, 11-9, 3-11, 11-9, 11-9",73.14,72.57
2025-05-30 ,,639406,Puneet Pal Singh,Jai Mehlawat,3,2,"8-11, 9-11, 11-8, 11-2, 11-8",73.14,72.57
2025-05-30 ,,639407,Deepak Malik,Akhilesh Khajuria,1,3,"13-11, 8-11, 9-11, 6-11",72.69,73.85
2025-05-30 ,,639408,Puneet Pal Singh,Divyanshu Lingwal,3,1,"11-8, 11-9, 8-11, 13-11",73.85,72.69
2025-05-30 ,,639409,Roman Durovic,Petr Semrad,2,3,"9-11, 11-7, 5-11, 11-6, 7-11",72.57,73.14
2025-05-30 ,,639410,Antonin Jaros,Marek Drbohlav,2,3,"9-11, 11-8, 8-11, 12-10, 9-11",72.57,73.14
2025-05-30 ,,639411,Roman Durovic,Marek Drbohlav,3,0,"11-7, 11-6, 12-10",74.56,72.82
2025-05-30 ,,639412,Antonin Jaros,Petr Semrad,3,2,"9-11, 11-8, 11-6, 9-11, 11-8",73.14,72.57
2025-05-30 ,,639413,Roman Durovic,Antonin Jaros,3,1,"7-11, 12-10, 11-6, 11-8",73.85,72.69
2025-05-30 ,,639414,Marek Drbohlav,Petr Semrad,0,3,"5-11, 11-13, 6-11",72.82,74.56
2025-05-30 ,,639415,Marian Melisek,Jan Blazek,3,0,"11-7, 11-2, 13-11",74.56,72.82
2025-05-30 ,,639416,Jaroslav Puk,Petr Fiser,3,2,"11-4, 11-6, 8-11, 11-13, 11-8",73.14,72.57
2025-05-30 ,,639417,Marian Melisek,Petr Fiser,1,3,"11-9, 10-12, 9-11, 7-11",72.69,73.85
2025-05-30 ,,639418,Jaroslav Puk,Jan Blazek,1,3,"4-11, 11-5, 3-11, 11-13",72.69,73.85
2025-05-30 ,,639419,Marian Melisek,Jaroslav Puk,1,3,"5-11, 10-12, 12-10, 4-11",72.69,73.85
2025-05-30 ,,639420,Petr Fiser,Jan Blazek,2,3,"11-7, 11-9, 10-12, 6-11, 13-15",72.57,73.14
2025-05-30 ,,639421,Ondrej Mezera,Petr Provaznik,1,3,"6-11, 11-9, 9-11, 8-11",72.69,73.85
2025-05-30 ,,639422,Pavel Hala,Adam Pavlik,0,3,"7-11, 4-11, 11-13",72.82,74.56
2025-05-30 ,,639423,Ondrej Mezera,Adam Pavlik,3,2,"9-11, 13-11, 9-11, 11-5, 11-8",73.14,72.57
2025-05-30 ,,639424,Pavel Hala,Petr Provaznik,1,3,"9-11, 11-9, 4-11, 10-12",72.69,73.85
2025-05-30 ,,639425,Ondrej Mezera,Pavel Hala,3,0,"11-7, 13-11, 11-7",74.56,72.82
2025-05-30 ,,639426,Adam Pavlik,Petr Provaznik,0,3,"6-11, 9-11, 8-11",72.82,74.56
2025-05-30 ,,639427,Jan Sr Krames,Radovan Pisa,2,3,"13-11, 11-7, 6-11, 7-11, 13-15",72.57,73.14
2025-05-30 ,,639428,Stepan Rejent,Lukas Svoboda,3,2,"5-11, 11-7, 12-10, 9-11, 11-9",73.14,72.57
2025-05-30 ,,639429,Jan Sr Krames,Lukas Svoboda,0,3,"10-12, 5-11, 8-11",72.82,74.56
2025-05-30 ,,639430,Stepan Rejent,Radovan Pisa,1,3,"8-11, 12-10, 8-11, 7-11",72.69,73.85
2025-05-30 ,,639431,Jan Sr Krames,Stepan Rejent,2,3,"8-11, 6-11, 11-7, 11-8, 9-11",72.57,73.14
2025-05-30 ,,639432,Lukas Svoboda,Radovan Pisa,3,1,"7-11, 11-6, 11-6, 11-7",73.85,72.69
2025-05-30 ,,639433,Lukas Veigl,Lukas Adam,2,3,"4-11, 11-9, 5-11, 13-11, 5-11",72.57,73.14
2025-05-30 ,,639434,Lukas Svoboda,Lukas Heinzl,3,1,"12-10, 6-11, 11-5, 11-5",73.85,72.69
2025-05-30 ,,639435,Lukas Veigl,Lukas Heinzl,3,2,"17-19, 13-11, 9-11, 11-2, 11-9",73.14,72.57
2025-05-30 ,,639436,Lukas Svoboda,Lukas Adam,3,2,"11-9, 6-11, 8-11, 12-10, 11-9",73.14,72.57
2025-05-30 ,,639437,Lukas Veigl,Lukas Svoboda,0,3,"5-11, 10-12, 4-11",72.82,74.56
2025-05-30 ,,639438,Lukas Heinzl,Lukas Adam,3,2,"9-11, 11-7, 3-11, 11-2, 11-7",73.14,72.57
2025-05-30 ,,639439,Tomas Hanke,Matej Svitac,3,1,"14-12, 9-11, 13-11, 13-11",73.85,72.69
2025-05-30 ,,639440,David Sabuka,Ladislav Dlask,1,3,"10-12, 9-11, 11-8, 7-11",72.69,73.85
2025-05-30 ,,639441,Tomas Hanke,Ladislav Dlask,3,1,"10-12, 11-8, 11-5, 11-9",73.85,72.69
2025-05-30 ,,639442,David Sabuka,Matej Svitac,1,3,"3-11, 11-6, 10-12, 5-11",72.69,73.85
2025-05-30 ,,639443,Tomas Hanke,David Sabuka,3,2,"11-3, 4-11, 11-5, 6-11, 13-11",73.14,72.57
2025-05-30 ,,639444,Ladislav Dlask,Matej Svitac,2,3,"9-11, 13-11, 6-11, 11-8, 4-11",72.57,73.14
2025-05-30 ,,639445,Martin Vorel,Tomas Stejskal,3,2,"11-6, 10-12, 9-11, 11-4, 13-11",73.14,72.57
2025-05-30 ,,639446,Petr Kotrbacek,Zdenek Kuksa,1,3,"11-8, 7-11, 10-12, 8-11",72.69,73.85
2025-05-30 ,,639447,Martin Vorel,Zdenek Kuksa,1,3,"5-11, 11-7, 3-11, 6-11",72.69,73.85
2025-05-30 ,,639448,Petr Kotrbacek,Tomas Stejskal,2,3,"11-8, 9-11, 10-12, 11-7, 5-11",72.57,73.14
2025-05-30 ,,639449,Martin Vorel,Petr Kotrbacek,1,3,"4-11, 11-9, 8-11, 9-11",72.69,73.85
2025-05-30 ,,639450,Zdenek Kuksa,Tomas Stejskal,3,0,"12-10, 11-7, 11-9",74.56,72.82
2025-05-30 ,,639451,Martin Holub,Adam Dvoracek,3,2,"6-11, 8-11, 11-5, 16-14, 11-7",73.14,72.57
2025-05-30 ,,639452,Marcel Cmil,Krystof Hules,3,1,"11-9, 11-9, 9-11, 11-8",73.85,72.69
2025-05-30 ,,639453,Martin Holub,Krystof Hules,3,2,"11-8, 11-7, 6-11, 11-13, 11-9",73.14,72.57
2025-05-30 ,,639454,Marcel Cmil,Adam Dvoracek,3,2,"11-8, 11-8, 9-11, 9-11, 11-6",73.14,72.57
2025-05-30 ,,639455,Martin Holub,Marcel Cmil,1,3,"8-11, 7-11, 11-8, 7-11",72.69,73.85
2025-05-30 ,,639456,Krystof Hules,Adam Dvoracek,3,1,"11-9, 12-10, 7-11, 12-10",73.85,72.69
2025-05-30 ,,639457,Evgheni Cilcic,Petru Capbatut,1,3,"7-11, 10-12, 11-8, 5-11",72.69,73.85
2025-05-30 ,,639458,Ion Todiras,Aurel Meriacri,1,3,"1-11, 11-5, 7-11, 6-11",72.69,73.85
2025-05-30 ,,639459,Evgheni Cilcic,Aurel Meriacri,0,3,"5-11, 7-11, 4-11",72.82,74.56
2025-05-30 ,,639460,Ion Todiras,Petru Capbatut,3,2,"11-7, 12-14, 14-12, 4-11, 11-4",73.14,72.57
2025-05-30 ,,639461,Evgheni Cilcic,Ion Todiras,3,0,"11-8, 12-10, 11-7",74.56,72.82
2025-05-30 ,,639462,Aurel Meriacri,Petru Capbatut,2,3,"7-11, 11-8, 6-11, 14-12, 4-11",72.57,73.14
2025-05-30 ,,639463,Alexandr Bodac,Alexandr Gashlama,2,3,"8-11, 11-7, 11-7, 11-13, 3-11",72.57,73.14
2025-05-30 ,,639464,Miroslav Ciubinidze,Yaroslav Veremiichuk,2,3,"7-11, 5-11, 11-5, 12-10, 9-11",72.57,73.14
2025-05-30 ,,639465,Alexandr Bodac,Yaroslav Veremiichuk,2,3,"8-11, 11-9, 11-8, 10-12, 7-11",72.57,73.14
2025-05-30 ,,639466,Miroslav Ciubinidze,Alexandr Gashlama,0,3,"5-11, 7-11, 9-11",72.82,74.56
2025-05-30 ,,639467,Alexandr Bodac,Miroslav Ciubinidze,3,0,"11-7, 11-8, 12-10",74.56,72.82
2025-05-30 ,,639468,Yaroslav Veremiichuk,Alexandr Gashlama,3,2,"7-11, 11-7, 10-12, 11-9, 12-10",73.14,72.57
2025-05-30 ,,639469,Valeriu Ciugureanu,Mihail Oanta,3,1,"11-6, 11-4, 9-11, 11-8",73.85,72.69
2025-05-30 ,,639470,Viorel Evstratii,Fiodor Demian,3,0,"11-5, 11-1, 11-3",74.56,72.82
2025-05-30 ,,639471,Valeriu Ciugureanu,Fiodor Demian,3,0,"11-7, 11-6, 11-9",74.56,72.82
2025-05-30 ,,639472,Viorel Evstratii,Mihail Oanta,2,3,"6-11, 11-7, 19-17, 5-11, 6-11",72.57,73.14
2025-05-30 ,,639473,Valeriu Ciugureanu,Viorel Evstratii,3,0,"11-7, 11-1, 11-7",74.56,72.82
2025-05-30 ,,639474,Fiodor Demian,Mihail Oanta,3,2,"8-11, 11-4, 8-11, 11-3, 15-13",73.14,72.57
2025-05-30 ,,639475,Oleg Dobrjinschi,Veniamin Dubrovin,3,0,"12-10, 11-4, 17-15",74.56,72.82
2025-05-30 ,,639476,Alexandru Policiuc,Serghei Cucerovschii,2,3,"11-8, 11-8, 15-17, 4-11, 5-11",72.57,73.14
2025-05-30 ,,639477,Oleg Dobrjinschi,Serghei Cucerovschii,1,3,"9-11, 11-8, 7-11, 5-11",72.69,73.85
2025-05-30 ,,639478,Alexandru Policiuc,Veniamin Dubrovin,1,3,"12-10, 10-12, 9-11, 9-11",72.69,73.85
2025-05-30 ,,639479,Oleg Dobrjinschi,Alexandru Policiuc,0,3,"10-12, 5-11, 5-11",72.82,74.56
2025-05-30 ,,639480,Serghei Cucerovschii,Veniamin Dubrovin,2,3,"11-6, 9-11, 7-11, 11-8, 10-12",72.57,73.14
2025-05-30 ,,639481,Nicolai Uzun,Victor Turcan,0,3,"3-11, 9-11, 9-11",72.82,74.56
2025-05-30 ,,639482,Yurii Kovik,Vitalie Dirul,3,0,"11-9, 11-7, 11-7",74.56,72.82
2025-05-30 ,,639483,Nicolai Uzun,Vitalie Dirul,1,3,"7-11, 11-8, 6-11, 7-11",72.69,73.85
2025-05-30 ,,639484,Yurii Kovik,Victor Turcan,1,3,"10-12, 11-8, 4-11, 12-14",72.69,73.85
2025-05-30 ,,639485,Nicolai Uzun,Yurii Kovik,0,3,"6-11, 7-11, 12-14",72.82,74.56
2025-05-30 ,,639486,Vitalie Dirul,Victor Turcan,0,3,"3-11, 8-11, 8-11",72.82,74.56
2025-05-30 ,,639493,Oleh Napirko,Valerii Vlasenko,3,1,"11-9, 11-3, 4-11, 11-5",73.85,72.69
2025-05-30 ,,639494,Orest Hura,Serhii Berezynskyi,3,0,"11-9, 11-7, 11-7",74.56,72.82
2025-05-30 ,,639495,Vitalii Boyko,Volodymyr Plishylo,2,3,"11-9, 10-12, 11-8, 4-11, 3-11",72.57,73.14
2025-05-30 ,,639496,Oleh Napirko,Serhii Berezynskyi,3,1,"11-7, 10-12, 11-7, 11-5",73.85,72.69
2025-05-30 ,,639497,Volodymyr Plishylo,Valerii Vlasenko,3,2,"9-11, 15-13, 6-11, 11-2, 11-9",73.14,72.57
2025-05-30 ,,639498,Orest Hura,Vitalii Boyko,3,2,"11-9, 5-11, 3-11, 11-7, 11-8",73.14,72.57
2025-05-30 ,,639499,Oleh Napirko,Volodymyr Plishylo,0,3,"5-11, 7-11, 4-11",72.82,74.56
2025-05-30 ,,639500,Vitalii Boyko,Serhii Berezynskyi,2,3,"6-11, 11-5, 6-11, 12-10, 6-11",72.57,73.14
2025-05-30 ,,639501,Orest Hura,Valerii Vlasenko,2,3,"7-11, 11-8, 8-11, 11-6, 8-11",72.57,73.14
2025-05-30 ,,639502,Oleh Napirko,Vitalii Boyko,3,2,"7-11, 10-12, 11-8, 11-8, 11-8",73.14,72.57
2025-05-30 ,,639503,Orest Hura,Volodymyr Plishylo,3,2,"11-4, 9-11, 13-11, 11-13, 11-5",73.14,72.57
